id,customer_id,make,model,year,engine,drive_type,fleet_no
8967,4771,"Ford","Escape","2012",,,
8968,4772,"Ford","Focus","2015","2.0",,
8969,3000,"Nissan","Maxima","2010","3.5",,
8970,4773,"Kia","Soul","2013","2.0",,
8971,4774,"Chrysler","Voyager","2000","3.0","fwd",
8972,4775,"GMC","Terrain","2016","3.6",,
8973,4776,"Ford","F150","2012",,,
8974,2148,"Chrysler","Town & Country","2012",,,
8975,4777,"Chevy","S10","1997","4.3",,
8976,4778,,"Jettta","2013",,,
8977,2870,"Chevy #75","Tahoe","2021","5.3",,"75"
8978,2870,"Ford","Explorer","2021 (Carney)",,,
8979,4779,"Honda","Accord","2005","2.4",,
8980,4780,"Dodge","Avenger","2011","3.6",,
8981,4781,"Chevy","Malibu","2010","2.4",,
8982,92,"Toyota","Prius #5489","2011",,,
8983,4585,"Ford","Focus",,,,
8984,4783,"Chevy","Cruze","2012",,,
8985,4784,"GMC","Sierra","2011","4.8",,
8986,4785,"Ford","Escape","2007","3.0",,
8987,4702,"Hyundai","Sonata","2013","2.4",,
8988,4786,,"GTI","2012","2.0",,
8989,4787,"Kia","Sportage","2009","2.0",,
8990,3875,"Dodge","Avenger","2011",,,
8991,3382,"Jeep","Cherokee","2018",,,
8992,4789,"Jeep","Renegade","2015","2.4",,
8993,4790,"Mercury","Grand Marquis","2003","4.6",,
8994,4791,"Mazda","MPV","2002","3.0",,
8995,1268,"Dodge","Ram 15-- 4X4","2002",,,
8996,4792,"Ford","E350 Van","2005","5.4",,
8998,3701,"Honda","Accord","2006","1.8",,
8999,3701,"Honda","Civic","2006","1.8",,
9000,4793,"Mazda","CX5","2014",,,
9001,4793,"Mazda","CX5","2014",,,
9002,887,"Honda","Civic","2019",,,
9003,120,"GMC","Sierra","2011","5.3",,
9004,4794,"Chevy","Traverse","2016",,,
9005,2782,"Ford","Explorer","2017",,"4WD",
9006,4795,"Dodge","Caravan","2014","3,6",,
9008,3346,"Toyota","Sienna","2018",,,
9010,4512,"Chevy","Silverado","2021","3.0 DSL",,
9011,4785,"Chevy","Equinox","2017","2.4",,
9012,4797,"Ford","Mustang","2011",,,
9013,4749,"Honda",,"2009",,,
9014,4512,,"Tiguan","2019","2.0",,
9015,507,"Chevy","Tahoe","2019",,,
9016,4799,"Hyundai","Elantra","2016","1.8",,
9017,572,"Honda","CRV","2018",,,
9019,2647,"Pontiac","Grand Am","2004","3.4",,
9020,3515,"Dodge","Ram 2500","2022",,,
9021,4800,"GMC","3500","2015",,,
9022,4801,"Chevy","Trax","2015",,,
9023,4491,"Dodge","Ram","2001","3.9",,
9024,4802,"Lincoln",,"2001",,,
9025,4803,"Scion","XB","2012","2.4",,
9026,4804,"Ford","F150","2008",,,
9027,2478,"Nissan","Sentra","2017","1.8",,
9028,2102,"Chrysler","Pacifica","2017","3.6",,
9029,4561,"Ford","Escape","2018",,,
9030,1562,"Doddge","Ram 
Ram","2006",,,
9031,4805,"Buick","LACROSS","2005",,,
9032,4261,"Honda","Accord","2001",,,
9033,4807,"Hyundai","Elantra","2007",,,
9034,4808,"Hyundai","Santa Fe","2014","3.3",,
9035,4809,"Chevy","Traverse","2017","3.6",,
9036,4138,"Dodge","Dart","2015",,,
9037,617,"Chevy","Malibu Classic","2004","2.2",,
9038,4810,"Nissan","Mirano","2011",,,
9039,4811,"Toyota","Prius",,,,
9040,1497,"Hyundai","XG Series","2002","3.5",,
9041,3900,"Ford","Taurus","2008",,,
9042,4812,,"Jetta","2007",,,
9043,4813,"Chevy","Malibu","2017",,,
9044,2164,"Buick","Encore","2019",,,
9045,1995,"Hyundai","Sonata","2009","2.4",,
9046,4815,"Jeep","Liberty","2002","3.7",,
9047,4816,"Hyundai","Elantra","2002",,,
9048,4817,"Nissan","Xterra","2000",,,
9049,4818,"Chevy","Traverse","2016","3.6",,
9050,3563,"Subaru","Outback","2020","2.5",,
9051,4819,"Toyota","Rav4","2007",,,
9052,1993,"Hyundai","Elantra","2013","1.8",,
9053,4820,"Chevy","Silverado","2007",,,
9054,4308,"Chevy","Silverado","2017",,,
9055,3505,"Chevy","Suburban","2015","5.3",,
9056,4768,"Chevy","Traverse","2015","3.6",,
9057,4472,"Chevy","Silverado","1998","5.7",,
9058,4821,"Dodge","Dakota","2005",,,
9059,4822,"Dodge","Ram","2004",,,
9060,1021,"Chevy","Tahoe","2019 Williams",,,
9061,4778,,"Jetta",,,,
9062,4823,"Toyota","Tundra","2007",,,
9063,4824,"Honda","CRV","2013",,,
9064,3433,"Chevy","Silverado","2014","5.3",,
9065,64,"Nissan","Rogue","2014","2.5",,
9066,4825,"GMC","Terrain","2014","2.4.",,
9067,4821,"Hyundai","Tucson","2006","2.7",,
9068,4827,"Ford","F150","2004","5.4",,
9069,3149,"Chevy","Cobalt","2010","2.2",,
9070,4828,"Ford","Transit Van T250","2016","3.7",,
9071,2763,"Ford","Focus","2013","2.0",,
9072,4829,"Dodge","Caravan",,,,
9073,4830,"Chevy","Equinox","2016","2.4",,
9074,4565,"Dodge","Nitro","2011","4.0",,
9075,2983,"Honda","Element","2004",,,
9076,4832,"Chevy","Equinox","2013","2.4",,
9077,4832,"Chevy","Impala","2011",,,
9078,4833,"Chevy","Traverse",,,,
9079,1820,"Chevy","Trax","2015","1.4",,
9080,4834,"Chevy","Trax","2015","1.4",,
9081,3433,"Chevy","Silverado","2014",,,
9082,4835,"GMC","Envoy","2005",,,
9083,4562,"Chevy","Impala","2006",,,
9084,4836,"Hyundai","Sonata","2013","2.4",,
9085,3515,"Chevy","Tahoe","2015",,,
9086,761,"Ford","Escape","2008","3.0",,
9087,3454,,"Fusion","2011",,,
9088,2029,"Ford","E350","2012","6.2",,
9089,3082,"Dodge","Ram","2002","5.9",,
9090,4837,"Dodge","Ram","2016","5.7",,
9091,3643,"Hyundai","Tiberon GT","2008","2.7",,
9092,4838,"Chevy","Equinox","2018",,,
9093,2553,"Toyota","Camry","2017","2.5",,
9094,1910,"Ford","F250","2006","5.4",,
9095,4718,"Honda","CRV","2015",,,
9096,2999,"Chrysler","Pacirfica","2017","3.6",,
9097,1503,"Ford","Ranger","2009","2.3",,
9098,4841,"Nissan","Altima","2015",,,
9099,3699,"GMC","Yukon XL","2005",,,
9100,4842,"Chevy","Silverado","2014","5.3",,
9101,890,"GMC","Terrain","2012","2.4",,
9103,4843,"Ford","F150","2004","4.6",,
9104,4844,"Dodge","Avenger","2012","2.4",,
9105,4845,"Lincoln","Town Car","1998",,,
9106,3280,"Subaru","Legacy","1997","2.2",,
9107,4846,"Pontiac","G6","2010","2.4",,
9108,4847,"Chevy","Malibu","2005",,,
9109,4817,"Chevy","Silverado","2003","5.3",,
9110,2432,"Kia","Optima","2015","2.4",,
9111,3451,"Dodge","Ram","2016","5.7",,
9112,4849,"Chrysler","200","2011","3.6",,
9113,2654,"Ford","F150","2003","4.2",,
9114,4851,"Ford","F150","2003","4.2",,
9115,3451,"Dodge","Ram","2019",,,
9116,3860,"Honda","crv","2014`","2.4",,
9117,4852,"Chevy","Malibu","2010",,,
9118,2396,"Dodge","Dart",,,,
9119,4853,"GMC","Terrain","2014","2.4",,
9120,4854,"Ford","Taurus","2003","3.0 OHV",,
9121,4855,"Kia","Soul","2016","1.6",,
9122,3433,"Chevy","Cruze","2014",,,
9123,232,"Toyota","Prius","2008 #348",,,"348"
9124,845,"Chevy","Corvette","2002","5.7",,
9125,4856,"2344253","Crosstrack","2022","2.0",,
9126,1661,"Buick","Encore","2020",,,
9128,4858,"Buick","Lacross","2006","3.8",,
9129,4580,"Dodge","Ram","2007",,,
9130,4859,"Jeep",,"2001","4.0",,
9131,3280,"Toyota","Tundra","2012","4.6",,
9132,393,"Ford","Fiesta","2012","1.6",,
9133,4860,"Honda","Element","2005","2.4",,
9134,4861,"KIA","K5","2021",,,
9135,4862,"Ford","F150","2017","2.7",,
9136,4863,"Ford","F150","2004",,,
9137,4864,"Chevy","Silverado","2004","4.8",,
9138,4865,"Toyota","Corolla","2004","1.8",,
9139,1030,"Kia","Spectra","2005",,,
9140,4861,"Kia","Optima","2013","2.0",,
9141,4866,"Ford","Expedition","2004",,,
9142,4777,"Chevy","Corvette","2009",,,
9143,4868,"Honda","Pilot","2014","3.5",,
9144,4869,"Pontiac","Grand Am","2000","3.4",,
9145,4752,".",".",".",".",".",
9146,4821,"Toyota","tocoma","2009","2.7",,
9147,92,"GMC","Sierra","2019 #5491",,,
9148,1718,"Dodge","Ram","2011","5.7",,
9149,1173,"Chrysler","300",,,,
9150,3451,"Dodge","Ram","2019","5.7",,
9151,4870,"Ford","Explorer","2000",,,
9152,4871,"Jeep","Cherokee","1994",,,
9153,4872,"Chevy","Cobalt","2006",,,
9154,2763,"BMW","535 Series","2011","3.0 DOHC",,
9155,4873,"Chrysler","Town & Country","2003",,,
9156,4874,"Nissan","Sentra","2012","2.0",,
9157,4875,"Ford","Explorer","2005",,,
9158,4525,"Hyundi","Kona","2021","1.6",,
9159,4770,"Chevy","Silverado","2007","4.3",,
9160,4072,"Chevy","S10","1999",,,
9161,4876,"Chevy","Sonic","2014","1.8",,
9162,488,"Dodge","Aspen","2008","5.7",,
9163,3985,"Ford","Ranger","2009",,,
9164,2184,"Ford","Escape","2007","3.0",,
9165,3417,"Buick","LaSabre","2003","3.8",,
9166,757,"Honda","Civic","2001",,,
9167,4877,"Toyota","Highlander","2004",,,
9168,1497,"Mercury","Marquis","2001","4.6",,
9169,3505,"Chevy","Suburban","2016","5.3",,
9170,4878,"Nissan","Frontier","2004","3.3",,
9171,4879,"Chevy","Malibu","2006","2.2",,
9172,4880,"Dodge","Caliber","2012","2.0",,
9173,3345,"Chevy","Spark","2013",,,
9174,4881,"Dodge","Dakota","2005",,,
9175,4678,"Dodge","Dakota","2004","3.7",,
9176,1344,"Dodge","Ram","2008","5.7",,
9177,4856,"Dodge","Dakota","2000","3.9",,
9178,4882,"Nissan","Altima","2016","2.5",,
9179,4883,"Jeep","Compass","2017",,,
9180,4884,"Saturn","Vue","2008",,,
9181,4885,"Ford","Fiesta","2011","1.6",,
9182,4459,"Chrysler","Town & Country","2006","3.3",,
9183,4459,"Chrysler","Town & Country","2006","3.3",,
9184,3417,"Ford","F150","2004","5.4",,
9185,2811,"Toyota","Corolla","2006","1.8",,
9186,4740,"Honda","Accord","2010","2.4",,
9187,3938,"Ford","Explorer","2002","4.0",,
9188,1099,"Chevy","Malibu","2012","2.4",,
9189,4886,"Honda","Odyssey","2002",,,
9190,4109,"Buick","Encore","2015",,,
9191,4887,"Dodge","Ram","2012",,,
9192,2870,"Ford","Explorer","2017",,,"21"
9193,4888,"Mazda","B3000","2002","3.0",,
9194,4867,"Chevy","S10","1997","4.3",,
9195,4889,"Toyota","Sienna","2013",,,
9196,1386,"Chevy","Tahoe`","2009","5.3",,
9197,4149,"Chevy","Tahoe","2009","5.3",,
9198,1021,"Ford","Explorer","2015 #28","3.7",,
9199,4890,"Chevy","Silverado","2001","5.3",,
9200,4891,"Chevy","Impala","2017","3.6",,
9201,347,"Ford","Explorer","2016","3.5",,
9202,887,"Honda","Accord","2021",,,
9203,4892,"Dodge","Dakota","2003","5.9",,
9204,4893,"Chevy","Equinox","2015","2.4",,
9205,4894,"Jeep","Grand Cherokee Loredo","1996","4.0",,
9206,4895,"Ford","Transit Van","2015","2.5",,
9207,1740,"Hyundai","Elantra","2011",,,
9208,4896,"Hyundai","Elantra","2011",,,
9209,4897,"Nissan","Sentra","2018","1.8",,
9210,2782,,"Ranger","1998","3.0",,
9211,4898,"Saturn","SL Sedan","2002","1.9",,
9212,4899,"Jeep","Grand Cherokee","2005","4.7",,
9213,1637,"Chevy","Silverado","2015","6.0",,
9214,4382,"Chevy","Impala","2017","3.6",,
9215,4901,"Hummer",,"2003",,,
9216,3508,"Chevy","Silverado","2011",,,
9217,4752,".",".",".",".",".",
9218,4903,"Ford","Focus","2014",,,
9219,4189,"Dodge","Ram","2013","5.7",,
9220,4904,"Nissan","Versa","2012","1.6",,
9221,3382,"Jeep","Wrangler","2016","3.6",,
9222,4905,"Dodge","Dakota","2004","3.7",,
9223,4906,"Cadillac","CTS","2013",,,
9224,3832,"Honda","Accord","2007",,,
9225,2898,"Chevy","Cobalt","2008",,,
9226,4907,"Chevy","Silverado","2006","5.3",,
9227,4187,"Chrysler","Town & Country","2014",,,
9228,4908,"Chevy","HHR","2010","2.4",,
9229,4909,"Ford","F150","2010",,,
9230,4525,"Hyundai","Sonata","2014","2.4",,
9231,1147,"Ford","Escape","2017",,,
9232,4752,".",".",".",".",".",
9233,4911,"Nissan","Rogue","2016",,,
9234,4912,"Cadillac","Elderado","1998",,,
9235,4913,"Chevy","Cobalt","2009","2.2",,
9236,4914,"Chrysler","PT Cruiser","2002","2.4",,
9237,4861,"Toyota","Takoma","2017","2.7",,
9238,4895,"GMC","Terrain","2012","2.4",,
9239,4915,"Jeep","Liberty","2002","2.7",,
9240,4916,"2017","Jeep","Compass",,,
9241,4917,"Mazda","CX5","2013","2.0",,
9242,4918,"Ford","Transit Van","2018","3.7 DOHC",,
9243,3747,"Pontiac","Grand Am","2004","2.2",,
9244,4921,"Toyota","Sienna","2008",,,
9245,1492,"Mini","Cooper","2016",,,
9246,590,"Mini","Cooper","2016",,,
9247,3306,"Jeep","Cherokee","2015","3.2",,
9248,4922,"Chevy","Silverado","2006",,,
9249,4923,"Pontiac","Grand Am","2004",,,
9250,4924,"Toyota","Avalon",,,,
9251,4926,"Ford","F150","2003",,,
9252,2187,"Ford","Escape","2007",,,
9253,1268,"Dodge","Dart","2013",,,
9254,4898,"Ford","Fusion","2009","3.0",,
9255,4927,"Chevy","Malibu","2012","3.6",,
9256,4861,"Dodge","Caravan","2017","3.6",,
9257,4243,"Hyundai","Sonata","2016",,,
9259,4928,"GMC","Terrain","2017",,,
9260,4292,"Buick","Encore","2017",,,
9261,4738,"Hyundai","Sonata","2013",,,
9262,4930,"Chevy","Colorado","2008",,,
9263,4931,"Chevy","Uplander","2005","3.5",,
9264,4659,"Chevy","SSR","2004","5.3",,
9265,1570,"Chevy","Captiva","2013",,,
9266,2763,"Jeep","Wrangler","2013","3.6",,
9267,4907,"Chrysler","200","2015",,,
9268,4932,"Toyota",,,,,
9269,4933,"Hyundai","Santa Fe","2014",,,
9270,4880,"Cadillac",,,,,
9271,3963,"Chrysler","Pacifica","2022",,,
9272,4934,"Ford","Edge","2010","3.5",,
9273,4935,"Buick","Encore","2017","1.4",,
9274,4936,"Mazda","CX5","2013","2.0",,
9275,2053,"Chevy","Trailblazer","2008",,,
9276,4938,"Chevy","Trailblazer","2008",,,
9277,4939,"Ford","Fusion","2014","2.0 Hybrid",,
9278,3433,"Ford","Fusion","2013",,,
9279,4940,"Ford","Explorer","2017","3.5",,
9280,4941,"Ford","F150","1998","4.6",,
9281,4942,"Cruze","Chevy","2015","1.4",,
9282,4943,,"F150","2010",,,
9283,4944,"Chevy","S10","2000","4.3",,
9284,4402,"Ford","Fusion","2009","3.9",,
9285,2659,"Chevy","Silverado","2011","5.7",,
9286,35,"Buick","Regal","2012","2.4",,
9287,4946,"Chevy","Tahoe","2010",,,
9288,4945,"Chevy","Tahoe","2010",,,
9289,442,"Kia","Telluride","2020","3.8",,
9290,65,"Toyota","4Runner","2017",,,
9291,4898,"Saturn","SL Sedan","2002","1.9",,
9292,3450,"Ford","Edge","2013",,,
9293,3908,"Buick","Encore","2018","1.4",,
9294,4948,"Ford","F150","2016",,,
9295,4949,"Chevy","Impala","2008","3.5",,
9296,4950,"Chevy","Silverado","2013","5.3",,
9297,3695,"Ford","Edge","2011",,,
9298,2818,"Kia","Optima EX","2019","1.6",,
9299,4951,"Toyota","Camry","2015","2.5",,
9300,4952,"Toyota","Highlander","2008","3.5",,
9301,4953,"Chevy","Impala","2014","2.5",,
9302,3701,"Nissan","Altima","2018","2.5",,
9303,4954,"Honda","Accord","2007",,,
9304,525,"Chevy","Silverado","2014","4.3",,
9305,4955,"Chevy","Silverado","2014","5.3",,
9306,4956,"Honda","Civic","2013","1.8",,
9307,92,"Toyota","Prius","2012 #417",,,"417"
9308,4957,"GMC","Canyon","2006",,,
9309,4031,"Ford","F150","1998",,,
9310,317,"Nissan","Altima","2016",,,
9311,4958,"Chevy","Malibu","2011","2.4",,
9312,4959,"Chevy","Equinox",,,,
9313,4960,"Lincoln","Navigator","2008","5.4",,
9314,3266,"Hyundai","Elentra","2013","1.8",,
9315,4961,"Hyundai","Elantra","2013",,,
9316,4680,"GMC","Sierra","2002","4.3",,
9317,4028,"Toyota","Corolla","2013",,,
9318,802,"Nissan","Altima","2013","2.5",,
9319,4963,"Chevy","Equinox","2015","2.4",,
9320,4964,"Chrysler","Sebring","2007","2.7",,
9321,4965,"Ford","Fusion","2014",,,
9322,4966,"Chevy","Equinox","2017","2.4",,
9323,2811,"Toyota","Corolla","2006","1.8",,
9324,4261,"Honda","Accord","2001","2.3",,
9325,4967,"Chevy","Impala","2014",,,
9326,4968,"Chevy","Impala","2015","3.6",,
9327,514,"Ford","Explorer","2017",,,
9328,92,"Toyota","Prius","2012 #5217",,,
9329,4969,"Chevy","Suburban","2007",,,
9330,2148,"Ford","Escape","13","2.0",,
9331,4970,"Jeep","Wrangler","2011","3.8",,
9332,2646,"Mazda","CX7","2008","2.3",,
9333,1497,"Nissan","Truck","1994",,,
9334,4972,"Chevy","Impala","2010","3.5",,
9335,4679,"Nissan","Altima","2010",,,
9336,4973,"Honda","Odyssey","2008","3.5",,
9337,4974,"Chevy","Silverado","1993",,,
9338,1099,"Toyota","Camry","2003",,,
9339,2846,"Hyundai","Sonata","2017","2.4",,
9340,4975,"Ford","Taurus","2002",,,
9341,4976,"Chevy","S10","1998","2.2",,
9342,3433,"GMC","Terrain","2011",,,
9343,4977,"Toyota","Prius","2008","1.5",,
9344,4978,"Ford","Ranger","2000","3.0",,
9345,2743,"Ford","Edge","2017","2.0",,
9346,4979,"GMC","Yu;kon",,,,
9347,4980,"Dodge","Avenger","2010",,,
9348,3794,"Chevy","Equinox","2018",,,
9349,4981,"Ford","Escape","2003",,,
9350,4863,"GMC","Terrain","2012","2.4",,
9351,1772,"Mazda","3 Series","2008","2.0",,
9352,232,"Toyota","Prius","2015 #442","1.8",,"442"
9353,232,"Toyota","Prius","2010 #356",,,"356"
9354,2613,"Dodge","Avenger","2011","3.6",,
9355,4752,".",".",".",".",".",
9356,4752,".",".",".",".",".",
9357,4752,".",".",".",".",".",
9358,4752,".",".",".",".",".",
9359,4752,".",".",".",".",".",
9360,4752,".",".",".",".",".",
9361,4752,".",".",".",".",".",
9362,4752,".",".",".",".",".",
9363,4752,".",".",".",".",".",
9364,4752,".",".",".",".",".",
9365,4752,".",".",".",".",".",
9366,4752,".",".",".",".",".",
9367,4752,".",".",".",".",".",
9368,4752,".",".",".",".",".",
9369,4752,".",".",".",".",".",
9370,4752,".",".",".",".",".",
9371,4752,".",".",".",".",".",
9372,4752,".",".",".",".",".",
9373,4752,".",".",".",".",".",
9374,4752,".",".",".",".",".",
9375,4752,".",".",".",".",".",
9376,4752,".",".",".",".",".",
9378,3664,"GMC","Sierra","2010","5.3",,
9379,3801,"Chevy","Traverse","2021","3.6",,
9380,1391,"GMC","Sierra","2014","5.3 4X4",,
9381,3366,"Ford","Escape","2020",,,
9383,45,"Ford","Expedition","2003",,,
9384,4720,"Nissan","Altima","2010","2.5",,
9385,4982,"Chevy","Malibu","2004","2.2",,
9386,4951,"Ford","Ranger","1998",,,
9387,4983,"Nissan","Rogue","2019",,,
9388,4592,"Ford","Fusion","2010","2.5",,
9389,4984,"Ford","Escape","2010","2.5",,
9390,4533,"Chevy","Equinox","2012",,,
9391,4985,"Chevy","Silverado","2017","5.3",,
9392,4880,"Chevy","Equinox",,,,
9393,4986,"Dodge","Ram","2004","4.7",,
9394,3493,"Ford","F150","2005",,,
9395,4987,"Hyundai","Tuszon","2014",,,
9396,3461,"Ford","Explorer","2008","3.5",,
9397,3461,"Ford","Edge","2008","3.5",,
9398,3382,"Cadillac","XTS","2017","3.6",,
9399,4761,"Ford","Explorer","2003","4.0",,
9400,2600,"Ford","Mustang","2011",,,
9401,4988,"Chevy","Trax","2016",,,
9402,3737,"Ford","F150","2003","4.6",,
9403,2871,"Ford","Explorer","2021","2.3",,
9404,4989,"Chrysler","200","2014",,,
9405,4586,"Jeep",,,,,
9406,97,"Ford","Escape","2003","3.0",,
9407,4991,"Ford","Fusion","2009",,,
9408,1637,"Chevy","Malibu","2018",,,
9409,1912,"Chrysler","Town & Country","2011","3.6",,
9410,4992,"Hyundai","Sonata","2004","2.4",,
9411,2870,"Ford","Explorer (Schleper)","2017 #10","3.5",,"10"
9412,2296,"Jeep","Commander","2006","5.7",,
9413,4315,"Oldsmobile","Alero","2004","3.4",,
9414,1135,"Honda","CRV","2014",,,
9415,3082,"Pathfinder","Nissan","2008","4.0",,
9416,4993,"GMC","Terrain","2013",,,
9417,4994,"Mercury","Grand Marquis","2000",,,
9418,2861,"�������������������������������������������","��������","2016","5.0",,
9419,1846,"Hyundai","Sonata","2013","2.4",,
9420,4995,"Volkswagen","Jetta","2013","2.5",,
9421,2626,"Ford","F150","2019",,,
9422,4610,"Nissan","Frontier","2012","4.0",,
9423,1809,"Buick","Enclave","2014","3.6",,
9424,4189,"Mazda","3","2011","2.5",,
9425,4996,"Ford","F150 4WD","2008","4.6",,
9426,4997,"Ford","Edge","2013","3.5",,
9427,4085,"Chevy","Malibu","2011","2.4",,
9428,4148,"Kia","Soul","2011","2.0",,
9429,4998,"Ford","F150","2005",,,
9430,3010,"Ford","F150","2005",,,
9431,4999,"Olds","Intrique","2001","3.5",,
9432,2728,"Chevy","Cruse","2012","1.8",,
9433,1072,"Chrysler","Pacifica","2018","3.6",,
9434,4882,"Toyota","Corolla","2004",,,
9435,4752,".",".",".",".",".",
9436,5001,"Lincoln","MKX","2013","3.7",,
9437,2998,"Ford","F150","1990","4.9",,
9438,5002,"Dodge","Nitro","2001",,,
9439,5003,"Chevy","Cruze","2013",,,
9440,5004,"GMC","Sierra","2006","4.3",,
9441,2618,,"F150","2013","3,5",,
9442,5005,"Ford","Expediion","2013","5.4",,
9443,2614,"Ford","FR150","2014","3.5",,
9444,5007,"Ford","F150","2014","3.5",,
9445,2733,,"Cruze","2011","1.4",,
9446,4934,"Chevy","Impala","2013","3.6","fwd",
9447,5008,,"Van",,,,
9448,5009,"Ford","Escape","2018","1.5",,
9449,5010,"Pontiac","Torrent","2009",,,
9451,3937,"Honda","CRV","2011",,,
9452,5011,"Ford","F150","2017",,,
9453,5012,"Ford","Explorer","1999","4.78",,
9454,5013,"Cadillac","CTS","2010","3.0 AWD",,
9455,4071,"Chevy","Traverse","2016","3.6",,
9456,5015,"Nissan","Altima","2015","2.5",,
9457,5016,"Chevy","Malibu","2009",,,
9458,5017,"Chevy","Malibu","2005","3.5",,
9459,5019,"GMC","Yukon","2015","6.2",,
9460,5020,"Chevy","Equinox","2011","3.0",,
9461,5021,"Hyundai","Elantra","2011",,,
9462,5022,"Ford","F150","2004","5.4   4WD",,
9463,3351,"Dodge","Caravan","2017","3.6",,
9464,2983,"Toyota","Takoma","2004",,,
9465,5023,"Dodge","Charger","2007",,,
9466,308,"Chevy","Silverado","1999","5.3",,
9467,2967,"Chevy","Impala","2013","3.6",,
9468,5024,"Chevy","Malibu","2013","2.5",,
9469,1127,"Buick","Verano","2014","2.4",,
9470,5025,"Nissan","Versa","2015","1.6",,
9471,5026,"GMC","Terrain","2016","3.6",,
9472,4796,"Honda","Accord","2005",,,
9473,4419,"Cadillac","CTS","2013","3.0",,
9474,4540,"Buick","Lucerne","2009",,,
9475,4976,"Chevy","MALIBU","2014","2.5",,
9476,1691,"Dodge","Caravan","2017",,,
9477,3606,"Dodge","Caravan","1999","3.3",,
9478,5028,"Dodge","Ram","2007","5.7",,
9479,5029,"Ford","F150","2006","5.4",,
9480,2867,"Ford","Escape","2012",,"3.0",
9481,2867,"Ford","Escape`","2012","3.0",,
9482,2367,"Ford","Explorer","2004",,,
9483,549,"Buick","Regal","2017","2.0",,
9484,5030,"Lexus","IS 350","2014","3.5",,
9485,4853,"Toyota","Corolla","2004","1.8",,
9486,5031,"Mazda","CX7","2010",,,
9487,5032,"Cadillac","SRX","2012","3.6",,
9488,3687,"Dodge","Ram","2005","5.7",,
9489,2869,"Ford","Explorer","2016 Lic#12838",,,
9490,4492,,"Denali","2015","5.3",,
9491,4468,"Nissan","Sentra","2013","1.8",,
9492,3821,"Subaru","Outback","2012","2.5",,
9493,5033,"Kia","Sorento","2022",,,
9494,5034,"Nissan","Altima","2015","2.5",,
9495,1349,"Nissan","Versa","2017","1.6",,
9496,5035,"Chevy","S10","2003","4.3",,
9497,69,"GMC","Sierra","2019","5.3",,
9498,5036,"Acura","RDX","2014","3.5",,
9499,2627,"Chevrolet","1935",,,,
9500,5037,"Dodge","Charger","2018","3.6",,
9501,5039,"Nissan","Pathfinder","2005",,,
9502,4401,"Ford","F150","2017","6.7 DSL",,
9503,5040,"Jeep","Wrangler","2015","3.6",,
9504,5042,"Cadillac","CTS","2010",,,
9505,5043,"GMC","Canyon","2017","3.6",,
9506,5044,"Kia","Soul S","2021","2.0",,
9507,1228,"Toyota","Corolla","2013",,,
9508,2763,"Jeep","Cherokee","2017","2.4",,
9509,5045,"Ford","Escape","2014","1.6",,
9510,4881,"Toyota","Tacoma","2009","2.7",,
9511,5047,"Chevy","Traverse","2013",,,
9512,1637,"Chevy","Cruze","2017","1.4",,
9513,5048,"Pontiac","G6","2008","3.5",,
9514,278,"Chevy","Impala","2015",,,
9515,5049,"GMC","Yukon","2007","5.3",,
9516,4173,"Honda","Fit","2012",,,
9517,5050,"Mitsubishi","Lancer","2015",,,
9518,5051,"Chevy","HHR","2007",,,
9519,3312,"Toyota","Rav 4","2014","2.5",,
9520,5052,"GMC","Terrain","2020","1.5",,
9521,4875,"Mercury","Grand Marquis","2003","4.6",,
9522,5053,"Chevy","Trax","2015","1.4",,
9523,1637,"Jeep","Wrangler","2019","3.6",,
9524,655,"Chevy","Colorado","2012","5.3",,
9525,5054,"Ford","Fusion","2014","2.0",,
9526,5043,"Kia","Sportage","2011","2.4",,
9527,5055,"Ford","Escape","2011","3.0",,
9530,5057,"Dodge","Caliber","2008","2.0",,
9531,5058,"Ford","Escape","2005","3.0",,
9532,5059,"Chevy","Colorado","2021",,,
9533,5060,"Chevy","Cruze","2017","1.4",,
9534,262,"Ford","Escape","2011","2.5",,
9535,3108,"Pontiac","G6",,,,
9536,5061,"Honda","Pilot","2013","3.5",,
9537,87,"Chevy","Malibu","2016","1.5",,
9538,4749,"Ford","Escort","2002","2.0",,
9539,4904,"Honda","Civic","2011","1.8",,
9540,3807,"GMC","Acadia","2018","3.6",,
9541,4341,"Acura","RDX","2007","2.3",,
9542,4503,"GMC","Sierra","2005","5.3",,
9543,3677,"Ford","Edge","2011","3.5",,
9544,484,"Chrysler","300","2010","3.5",,
9545,1577,"Dodge","Journey","2018",,,
9546,3441,"GMC","Sonoma","2000","2.2",,
9547,5062,"Chevy","Monte Carlo","2000",,,
9548,5037,"Chevy","Tahoe","2018",,,
9549,1662,"GMC","Yukon","2003",,,
9550,5063,"Dodge","Ram","2004","4.7",,
9551,2966,"Nissan","Rogue","2009","2.5",,
9552,5064,"Ford","Escape","2017",,,
9553,5065,"GMC","Safari Van","1996",,,
9554,321,"Buick","Rendevous","2007","3.5",,
9555,5066,"GMC","Sonoma","1999","4.3",,
9556,1637,"Chevy","Silverado","2015","6.0",,
9557,5067,"Honda","Civic","2015",,,
9558,5068,"Chevy","Trailblazer","2007","4.2",,
9559,2995,"Chevy","Malibu","2019",,,
9560,405,"Chevy","Avalanche","2004","5.3",,
